,Date&Time,LocalPressure[hPa],QualityInfrom,HomogeneousNumber
830,2020/2/4 15:00:00,1016.8,8,1
831,2020/2/4 16:00:00,1016.6,8,1
832,2020/2/4 17:00:00,1016.7,8,1
833,2020/2/4 18:00:00,1016.6,8,1
834,2020/2/4 19:00:00,1016.6,8,1
835,2020/2/4 20:00:00,1016.5,8,1
836,2020/2/4 21:00:00,1016.1,8,1
837,2020/2/4 22:00:00,1015.2,8,1
838,2020/2/4 23:00:00,1014.4,8,1
839,2020/2/5 00:00:00,1013.6,8,1
840,2020/2/5 1:00:00,1013.6,8,1
841,2020/2/5 2:00:00,1013.2,8,1
842,2020/2/5 3:00:00,1012.2,8,1
843,2020/2/5 4:00:00,1011.6,8,1
844,2020/2/5 5:00:00,1011.0,8,1
845,2020/2/5 6:00:00,1010.5,8,1
846,2020/2/5 7:00:00,1010.2,8,1
847,2020/2/5 8:00:00,1009.9,8,1
848,2020/2/5 9:00:00,1009.4,8,1
849,2020/2/5 10:00:00,1008.5,8,1
850,2020/2/5 11:00:00,1007.0,8,1
851,2020/2/5 12:00:00,1005.7,8,1
852,2020/2/5 13:00:00,1004.7,8,1
853,2020/2/5 14:00:00,1004.5,8,1
854,2020/2/5 15:00:00,1004.5,8,1
855,2020/2/5 16:00:00,1004.8,8,1
856,2020/2/5 17:00:00,1006.3,8,1
857,2020/2/5 18:00:00,1008.2,8,1
858,2020/2/5 19:00:00,1009.7,8,1
859,2020/2/5 20:00:00,1011.1,8,1
860,2020/2/5 21:00:00,1011.9,8,1
861,2020/2/5 22:00:00,1012.3,8,1
862,2020/2/5 23:00:00,1013.1,8,1
863,2020/2/6 00:00:00,1013.9,8,1
864,2020/2/6 1:00:00,1013.7,8,1
865,2020/2/6 2:00:00,1014.0,8,1
866,2020/2/6 3:00:00,1014.3,8,1
867,2020/2/6 4:00:00,1014.6,8,1
868,2020/2/6 5:00:00,1015.4,8,1
869,2020/2/6 6:00:00,1016.1,8,1
870,2020/2/6 7:00:00,1017.2,8,1
871,2020/2/6 8:00:00,1017.8,8,1
872,2020/2/6 9:00:00,1018.3,8,1
873,2020/2/6 10:00:00,1018.8,8,1
874,2020/2/6 11:00:00,1019.2,8,1
875,2020/2/6 12:00:00,1018.7,8,1
876,2020/2/6 13:00:00,1018.4,8,1
877,2020/2/6 14:00:00,1018.8,8,1
878,2020/2/6 15:00:00,1019.9,8,1
879,2020/2/6 16:00:00,1020.8,8,1
880,2020/2/6 17:00:00,1021.5,8,1
881,2020/2/6 18:00:00,1022.9,8,1
882,2020/2/6 19:00:00,1023.6,8,1
883,2020/2/6 20:00:00,1024.8,8,1
884,2020/2/6 21:00:00,1025.3,8,1
885,2020/2/6 22:00:00,1025.6,8,1
886,2020/2/6 23:00:00,1025.9,8,1
887,2020/2/7 00:00:00,1026.0,8,1
888,2020/2/7 1:00:00,1026.2,8,1
889,2020/2/7 2:00:00,1026.5,8,1
890,2020/2/7 3:00:00,1026.1,8,1
891,2020/2/7 4:00:00,1026.2,8,1
892,2020/2/7 5:00:00,1026.3,8,1
893,2020/2/7 6:00:00,1026.8,8,1
894,2020/2/7 7:00:00,1027.4,8,1
895,2020/2/7 8:00:00,1027.2,8,1
896,2020/2/7 9:00:00,1026.9,8,1
897,2020/2/7 10:00:00,1026.4,8,1
898,2020/2/7 11:00:00,1025.3,8,1
899,2020/2/7 12:00:00,1024.0,8,1
900,2020/2/7 13:00:00,1022.4,8,1
901,2020/2/7 14:00:00,1021.4,8,1
902,2020/2/7 15:00:00,1020.8,8,1
903,2020/2/7 16:00:00,1020.3,8,1
904,2020/2/7 17:00:00,1019.8,8,1
905,2020/2/7 18:00:00,1019.7,8,1
906,2020/2/7 19:00:00,1019.6,8,1
907,2020/2/7 20:00:00,1018.6,8,1
908,2020/2/7 21:00:00,1018.2,8,1
909,2020/2/7 22:00:00,1017.8,8,1
910,2020/2/7 23:00:00,1017.1,8,1
911,2020/2/8 00:00:00,1016.3,8,1
912,2020/2/8 1:00:00,1015.8,8,1
913,2020/2/8 2:00:00,1014.5,8,1
914,2020/2/8 3:00:00,1013.5,8,1
915,2020/2/8 4:00:00,1013.0,8,1
916,2020/2/8 5:00:00,1012.2,8,1
917,2020/2/8 6:00:00,1012.1,8,1
918,2020/2/8 7:00:00,1011.8,8,1
919,2020/2/8 8:00:00,1011.8,8,1
920,2020/2/8 9:00:00,1011.6,8,1
921,2020/2/8 10:00:00,1011.6,8,1
922,2020/2/8 11:00:00,1010.8,8,1
923,2020/2/8 12:00:00,1009.1,8,1
924,2020/2/8 13:00:00,1008.1,8,1
925,2020/2/8 14:00:00,1007.5,8,1
926,2020/2/8 15:00:00,1007.2,8,1
927,2020/2/8 16:00:00,1007.2,8,1
928,2020/2/8 17:00:00,1007.6,8,1
929,2020/2/8 18:00:00,1008.6,8,1
930,2020/2/8 19:00:00,1008.9,8,1
931,2020/2/8 20:00:00,1009.6,8,1
932,2020/2/8 21:00:00,1010.0,8,1
933,2020/2/8 22:00:00,1010.4,8,1
934,2020/2/8 23:00:00,1010.7,8,1
935,2020/2/9 00:00:00,1010.7,8,1
936,2020/2/9 1:00:00,1010.8,8,1
937,2020/2/9 2:00:00,1010.9,8,1
938,2020/2/9 3:00:00,1010.3,8,1
939,2020/2/9 4:00:00,1010.8,8,1
940,2020/2/9 5:00:00,1011.7,8,1
941,2020/2/9 6:00:00,1012.9,8,1
942,2020/2/9 7:00:00,1013.6,8,1
943,2020/2/9 8:00:00,1014.6,8,1
944,2020/2/9 9:00:00,1014.5,8,1
945,2020/2/9 10:00:00,1014.3,8,1
946,2020/2/9 11:00:00,1013.9,8,1
947,2020/2/9 12:00:00,1013.4,8,1
948,2020/2/9 13:00:00,1013.0,8,1
949,2020/2/9 14:00:00,1012.5,8,1
950,2020/2/9 15:00:00,1012.5,8,1
951,2020/2/9 16:00:00,1012.6,8,1
952,2020/2/9 17:00:00,1013.3,8,1
953,2020/2/9 18:00:00,1014.1,8,1
954,2020/2/9 19:00:00,1014.3,8,1
955,2020/2/9 20:00:00,1014.2,8,1
956,2020/2/9 21:00:00,1014.1,8,1
957,2020/2/9 22:00:00,1014.2,8,1
958,2020/2/9 23:00:00,1014.2,8,1
959,2020/2/10 00:00:00,1014.0,8,1
960,2020/2/10 1:00:00,1013.7,8,1
961,2020/2/10 2:00:00,1013.5,8,1
962,2020/2/10 3:00:00,1013.0,8,1
963,2020/2/10 4:00:00,1012.8,8,1
964,2020/2/10 5:00:00,1012.9,8,1
965,2020/2/10 6:00:00,1012.9,8,1
966,2020/2/10 7:00:00,1013.1,8,1
967,2020/2/10 8:00:00,1013.3,8,1
968,2020/2/10 9:00:00,1013.1,8,1
969,2020/2/10 10:00:00,1012.6,8,1
970,2020/2/10 11:00:00,1011.6,8,1
971,2020/2/10 12:00:00,1010.6,8,1
972,2020/2/10 13:00:00,1009.5,8,1
973,2020/2/10 14:00:00,1008.9,8,1
974,2020/2/10 15:00:00,1008.9,8,1
975,2020/2/10 16:00:00,1008.9,8,1
976,2020/2/10 17:00:00,1009.1,8,1
977,2020/2/10 18:00:00,1009.6,8,1
978,2020/2/10 19:00:00,1010.5,8,1
979,2020/2/10 20:00:00,1011.2,8,1
980,2020/2/10 21:00:00,1012.2,8,1
981,2020/2/10 22:00:00,1013.1,8,1
982,2020/2/10 23:00:00,1014.1,8,1
983,2020/2/11 00:00:00,1015.2,8,1
984,2020/2/11 1:00:00,1016.2,8,1
985,2020/2/11 2:00:00,1017.1,8,1
986,2020/2/11 3:00:00,1017.6,8,1
987,2020/2/11 4:00:00,1018.1,8,1
988,2020/2/11 5:00:00,1019.2,8,1
989,2020/2/11 6:00:00,1020.4,8,1
990,2020/2/11 7:00:00,1021.5,8,1
991,2020/2/11 8:00:00,1022.5,8,1
992,2020/2/11 9:00:00,1023.0,8,1
993,2020/2/11 10:00:00,1023.5,8,1
994,2020/2/11 11:00:00,1023.5,8,1
995,2020/2/11 12:00:00,1023.0,8,1
996,2020/2/11 13:00:00,1022.5,8,1
997,2020/2/11 14:00:00,1022.3,8,1
998,2020/2/11 15:00:00,1022.8,8,1
999,2020/2/11 16:00:00,1023.6,8,1
1000,2020/2/11 17:00:00,1024.4,8,1
1001,2020/2/11 18:00:00,1025.2,8,1
1002,2020/2/11 19:00:00,1025.7,8,1
1003,2020/2/11 20:00:00,1026.0,8,1
1004,2020/2/11 21:00:00,1026.6,8,1
1005,2020/2/11 22:00:00,1026.6,8,1
1006,2020/2/11 23:00:00,1026.6,8,1
1007,2020/2/12 00:00:00,1026.7,8,1
1008,2020/2/12 1:00:00,1026.0,8,1
1009,2020/2/12 2:00:00,1025.9,8,1
1010,2020/2/12 3:00:00,1025.3,8,1
1011,2020/2/12 4:00:00,1025.2,8,1
1012,2020/2/12 5:00:00,1024.9,8,1
1013,2020/2/12 6:00:00,1024.9,8,1
1014,2020/2/12 7:00:00,1025.2,8,1
1015,2020/2/12 8:00:00,1025.6,8,1
1016,2020/2/12 9:00:00,1025.4,8,1
1017,2020/2/12 10:00:00,1025.0,8,1
1018,2020/2/12 11:00:00,1024.2,8,1
1019,2020/2/12 12:00:00,1022.5,8,1
1020,2020/2/12 13:00:00,1021.4,8,1
1021,2020/2/12 14:00:00,1020.4,8,1
1022,2020/2/12 15:00:00,1019.6,8,1
1023,2020/2/12 16:00:00,1019.4,8,1
1024,2020/2/12 17:00:00,1019.3,8,1
1025,2020/2/12 18:00:00,1019.4,8,1
1026,2020/2/12 19:00:00,1019.3,8,1
1027,2020/2/12 20:00:00,1019.4,8,1
1028,2020/2/12 21:00:00,1019.1,8,1
1029,2020/2/12 22:00:00,1018.5,8,1
1030,2020/2/12 23:00:00,1018.0,8,1
1031,2020/2/13 00:00:00,1016.8,8,1
1032,2020/2/13 1:00:00,1016.8,8,1
1033,2020/2/13 2:00:00,1016.0,8,1
1034,2020/2/13 3:00:00,1015.1,8,1
1035,2020/2/13 4:00:00,1014.9,8,1
1036,2020/2/13 5:00:00,1014.1,8,1
1037,2020/2/13 6:00:00,1013.2,8,1
1038,2020/2/13 7:00:00,1013.3,8,1
1039,2020/2/13 8:00:00,1013.0,8,1
1040,2020/2/13 9:00:00,1013.0,8,1
1041,2020/2/13 10:00:00,1012.2,8,1
1042,2020/2/13 11:00:00,1011.3,8,1
1043,2020/2/13 12:00:00,1009.9,8,1
1044,2020/2/13 13:00:00,1008.5,8,1
1045,2020/2/13 14:00:00,1007.8,8,1
1046,2020/2/13 15:00:00,1007.7,8,1
1047,2020/2/13 16:00:00,1007.6,8,1
1048,2020/2/13 17:00:00,1007.8,8,1
1049,2020/2/13 18:00:00,1008.9,8,1
1050,2020/2/13 19:00:00,1010.1,8,1
1051,2020/2/13 20:00:00,1011.2,8,1
1052,2020/2/13 21:00:00,1012.2,8,1
1053,2020/2/13 22:00:00,1012.7,8,1
1054,2020/2/13 23:00:00,1013.2,8,1
1055,2020/2/14 00:00:00,1013.2,8,1
1056,2020/2/14 1:00:00,1013.4,8,1
1057,2020/2/14 2:00:00,1013.9,8,1
1058,2020/2/14 3:00:00,1013.8,8,1
1059,2020/2/14 4:00:00,1013.9,8,1
1060,2020/2/14 5:00:00,1015.3,8,1
1061,2020/2/14 6:00:00,1015.9,8,1
1062,2020/2/14 7:00:00,1017.0,8,1
1063,2020/2/14 8:00:00,1017.1,8,1
1064,2020/2/14 9:00:00,1017.7,8,1
1065,2020/2/14 10:00:00,1017.4,8,1
1066,2020/2/14 11:00:00,1016.9,8,1
1067,2020/2/14 12:00:00,1015.8,8,1
1068,2020/2/14 13:00:00,1015.0,8,1
1069,2020/2/14 14:00:00,1014.6,8,1
1070,2020/2/14 15:00:00,1015.6,8,1
1071,2020/2/14 16:00:00,1014.7,8,1
1072,2020/2/14 17:00:00,1014.1,8,1
1073,2020/2/14 18:00:00,1014.1,8,1
1074,2020/2/14 19:00:00,1014.9,8,1
1075,2020/2/14 20:00:00,1015.3,8,1
1076,2020/2/14 21:00:00,1015.8,8,1
1077,2020/2/14 22:00:00,1015.5,8,1
1078,2020/2/14 23:00:00,1015.6,8,1
1079,2020/2/15 00:00:00,1016.0,8,1
1080,2020/2/15 1:00:00,1016.0,8,1
1081,2020/2/15 2:00:00,1015.5,8,1
1082,2020/2/15 3:00:00,1016.1,8,1
1083,2020/2/15 4:00:00,1016.5,8,1
1084,2020/2/15 5:00:00,1016.8,8,1
1085,2020/2/15 6:00:00,1017.5,8,1
1086,2020/2/15 7:00:00,1018.3,8,1
1087,2020/2/15 8:00:00,1018.7,8,1
1088,2020/2/15 9:00:00,1019.3,8,1
1089,2020/2/15 10:00:00,1019.6,8,1
1090,2020/2/15 11:00:00,1019.2,8,1
1091,2020/2/15 12:00:00,1018.6,8,1
1092,2020/2/15 13:00:00,1017.7,8,1
1093,2020/2/15 14:00:00,1017.0,8,1
1094,2020/2/15 15:00:00,1016.7,8,1
1095,2020/2/15 16:00:00,1016.3,8,1
1096,2020/2/15 17:00:00,1016.6,8,1
1097,2020/2/15 18:00:00,1016.0,8,1
1098,2020/2/15 19:00:00,1016.0,8,1
1099,2020/2/15 20:00:00,1016.5,8,1
1100,2020/2/15 21:00:00,1016.4,8,1
1101,2020/2/15 22:00:00,1016.2,8,1
1102,2020/2/15 23:00:00,1015.2,8,1
1103,2020/2/16 00:00:00,1015.1,8,1
1104,2020/2/16 1:00:00,1014.3,8,1
1105,2020/2/16 2:00:00,1013.5,8,1
1106,2020/2/16 3:00:00,1012.7,8,1
1107,2020/2/16 4:00:00,1011.6,8,1
1108,2020/2/16 5:00:00,1011.4,8,1
1109,2020/2/16 6:00:00,1011.6,8,1
1110,2020/2/16 7:00:00,1011.1,8,1
1111,2020/2/16 8:00:00,1011.1,8,1
1112,2020/2/16 9:00:00,1010.2,8,1
1113,2020/2/16 10:00:00,1009.4,8,1
1114,2020/2/16 11:00:00,1007.9,8,1
1115,2020/2/16 12:00:00,1005.8,8,1
1116,2020/2/16 13:00:00,1004.5,8,1
1117,2020/2/16 14:00:00,1003.1,8,1
1118,2020/2/16 15:00:00,1003.9,8,1
1119,2020/2/16 16:00:00,1003.1,8,1
1120,2020/2/16 17:00:00,1002.5,8,1
1121,2020/2/16 18:00:00,1002.1,8,1
1122,2020/2/16 19:00:00,1001.1,8,1
1123,2020/2/16 20:00:00,1000.8,8,1
1124,2020/2/16 21:00:00,999.5,8,1
1125,2020/2/16 22:00:00,998.7,8,1
1126,2020/2/16 23:00:00,997.5,8,1
1127,2020/2/17 00:00:00,997.3,8,1
1128,2020/2/17 1:00:00,996.9,8,1
1129,2020/2/17 2:00:00,997.2,8,1
1130,2020/2/17 3:00:00,996.5,8,1
1131,2020/2/17 4:00:00,995.7,8,1
1132,2020/2/17 5:00:00,996.4,8,1
1133,2020/2/17 6:00:00,996.5,8,1
1134,2020/2/17 7:00:00,997.0,8,1
1135,2020/2/17 8:00:00,998.0,8,1
1136,2020/2/17 9:00:00,998.2,8,1
1137,2020/2/17 10:00:00,998.3,8,1
1138,2020/2/17 11:00:00,998.1,8,1
1139,2020/2/17 12:00:00,997.6,8,1
1140,2020/2/17 13:00:00,996.6,8,1
1141,2020/2/17 14:00:00,996.3,8,1
1142,2020/2/17 15:00:00,996.7,8,1
1143,2020/2/17 16:00:00,996.7,8,1
1144,2020/2/17 17:00:00,997.1,8,1
1145,2020/2/17 18:00:00,997.3,8,1
1146,2020/2/17 19:00:00,997.9,8,1
1147,2020/2/17 20:00:00,998.9,8,1
1148,2020/2/17 21:00:00,999.4,8,1
1149,2020/2/17 22:00:00,999.9,8,1
1150,2020/2/17 23:00:00,1000.3,8,1
1151,2020/2/18 00:00:00,1000.3,8,1
1152,2020/2/18 1:00:00,1000.0,8,1
1153,2020/2/18 2:00:00,1000.2,8,1
1154,2020/2/18 3:00:00,1001.2,8,1
1155,2020/2/18 4:00:00,1001.1,8,1
1156,2020/2/18 5:00:00,1002.3,8,1
1157,2020/2/18 6:00:00,1003.4,8,1
1158,2020/2/18 7:00:00,1004.9,8,1
1159,2020/2/18 8:00:00,1006.4,8,1
1160,2020/2/18 9:00:00,1007.3,8,1
1161,2020/2/18 10:00:00,1007.6,8,1
1162,2020/2/18 11:00:00,1008.0,8,1
1163,2020/2/18 12:00:00,1007.5,8,1
1164,2020/2/18 13:00:00,1007.0,8,1
1165,2020/2/18 14:00:00,1007.0,8,1
1166,2020/2/18 15:00:00,1007.8,8,1
1167,2020/2/18 16:00:00,1008.9,8,1
1168,2020/2/18 17:00:00,1010.3,8,1
1169,2020/2/18 18:00:00,1012.2,8,1
1170,2020/2/18 19:00:00,1013.4,8,1
1171,2020/2/18 20:00:00,1014.3,8,1
1172,2020/2/18 21:00:00,1015.4,8,1
1173,2020/2/18 22:00:00,1016.2,8,1
1174,2020/2/18 23:00:00,1016.7,8,1
1175,2020/2/19 00:00:00,1017.1,8,1
1176,2020/2/19 1:00:00,1017.8,8,1
1177,2020/2/19 2:00:00,1018.2,8,1
1178,2020/2/19 3:00:00,1018.5,8,1
1179,2020/2/19 4:00:00,1019.0,8,1
1180,2020/2/19 5:00:00,1019.4,8,1
1181,2020/2/19 6:00:00,1020.3,8,1
1182,2020/2/19 7:00:00,1021.1,8,1
1183,2020/2/19 8:00:00,1021.9,8,1
1184,2020/2/19 9:00:00,1022.1,8,1
1185,2020/2/19 10:00:00,1022.5,8,1
1186,2020/2/19 11:00:00,1022.6,8,1
1187,2020/2/19 12:00:00,1022.1,8,1
1188,2020/2/19 13:00:00,1021.2,8,1
1189,2020/2/19 14:00:00,1021.1,8,1
1190,2020/2/19 15:00:00,1021.1,8,1
1191,2020/2/19 16:00:00,1021.7,8,1
1192,2020/2/19 17:00:00,1022.4,8,1
1193,2020/2/19 18:00:00,1022.9,8,1
1194,2020/2/19 19:00:00,1023.5,8,1
1195,2020/2/19 20:00:00,1023.9,8,1
1196,2020/2/19 21:00:00,1024.3,8,1
1197,2020/2/19 22:00:00,1024.4,8,1
1198,2020/2/19 23:00:00,1024.3,8,1
1199,2020/2/20 00:00:00,1024.5,8,1
1200,2020/2/20 1:00:00,1024.4,8,1
1201,2020/2/20 2:00:00,1024.5,8,1
1202,2020/2/20 3:00:00,1024.5,8,1
1203,2020/2/20 4:00:00,1024.8,8,1
1204,2020/2/20 5:00:00,1025.1,8,1
1205,2020/2/20 6:00:00,1025.6,8,1
1206,2020/2/20 7:00:00,1025.9,8,1
1207,2020/2/20 8:00:00,1026.4,8,1
1208,2020/2/20 9:00:00,1026.6,8,1
1209,2020/2/20 10:00:00,1026.2,8,1
1210,2020/2/20 11:00:00,1025.8,8,1
1211,2020/2/20 12:00:00,1024.8,8,1
1212,2020/2/20 13:00:00,1024.0,8,1
1213,2020/2/20 14:00:00,1023.6,8,1
1214,2020/2/20 15:00:00,1023.7,8,1
1215,2020/2/20 16:00:00,1024.1,8,1
1216,2020/2/20 17:00:00,1024.6,8,1
1217,2020/2/20 18:00:00,1025.2,8,1
1218,2020/2/20 19:00:00,1026.1,8,1
1219,2020/2/20 20:00:00,1026.9,8,1
1220,2020/2/20 21:00:00,1027.9,8,1
1221,2020/2/20 22:00:00,1028.3,8,1
1222,2020/2/20 23:00:00,1028.7,8,1
1223,2020/2/21 00:00:00,1028.8,8,1
1224,2020/2/21 1:00:00,1029.3,8,1
1225,2020/2/21 2:00:00,1029.7,8,1
1226,2020/2/21 3:00:00,1029.8,8,1
1227,2020/2/21 4:00:00,1030.3,8,1
1228,2020/2/21 5:00:00,1031.1,8,1
1229,2020/2/21 6:00:00,1031.8,8,1
1230,2020/2/21 7:00:00,1032.6,8,1
1231,2020/2/21 8:00:00,1033.5,8,1
1232,2020/2/21 9:00:00,1033.8,8,1
1233,2020/2/21 10:00:00,1033.2,8,1
1234,2020/2/21 11:00:00,1032.6,8,1
1235,2020/2/21 12:00:00,1031.6,8,1
1236,2020/2/21 13:00:00,1030.5,8,1
1237,2020/2/21 14:00:00,1029.5,8,1
1238,2020/2/21 15:00:00,1029.0,8,1
1239,2020/2/21 16:00:00,1029.3,8,1
1240,2020/2/21 17:00:00,1029.7,8,1
1241,2020/2/21 18:00:00,1029.8,8,1
1242,2020/2/21 19:00:00,1030.4,8,1
1243,2020/2/21 20:00:00,1029.9,8,1
1244,2020/2/21 21:00:00,1029.9,8,1
1245,2020/2/21 22:00:00,1029.2,8,1
1246,2020/2/21 23:00:00,1028.5,8,1
1247,2020/2/22 00:00:00,1027.7,8,1
1248,2020/2/22 1:00:00,1027.2,8,1
1249,2020/2/22 2:00:00,1026.6,8,1
1250,2020/2/22 3:00:00,1025.4,8,1
1251,2020/2/22 4:00:00,1024.6,8,1
1252,2020/2/22 5:00:00,1024.5,8,1
1253,2020/2/22 6:00:00,1024.0,8,1
1254,2020/2/22 7:00:00,1023.7,8,1
1255,2020/2/22 8:00:00,1022.3,8,1
1256,2020/2/22 9:00:00,1021.2,8,1
1257,2020/2/22 10:00:00,1019.1,8,1
1258,2020/2/22 11:00:00,1018.4,8,1
1259,2020/2/22 12:00:00,1016.4,8,1
1260,2020/2/22 13:00:00,1015.0,8,1
1261,2020/2/22 14:00:00,1013.7,8,1
1262,2020/2/22 15:00:00,1013.4,8,1
1263,2020/2/22 16:00:00,1012.2,8,1
1264,2020/2/22 17:00:00,1011.6,8,1
1265,2020/2/22 18:00:00,1010.8,8,1
1266,2020/2/22 19:00:00,1009.6,8,1
1267,2020/2/22 20:00:00,1007.8,8,1
1268,2020/2/22 21:00:00,1007.6,8,1
1269,2020/2/22 22:00:00,1008.1,8,1
1270,2020/2/22 23:00:00,1008.3,8,1
1271,2020/2/23 00:00:00,1008.8,8,1
1272,2020/2/23 1:00:00,1009.2,8,1
1273,2020/2/23 2:00:00,1009.4,8,1
1274,2020/2/23 3:00:00,1009.2,8,1
1275,2020/2/23 4:00:00,1009.3,8,1
1276,2020/2/23 5:00:00,1010.0,8,1
1277,2020/2/23 6:00:00,1010.2,8,1
1278,2020/2/23 7:00:00,1010.7,8,1
1279,2020/2/23 8:00:00,1010.8,8,1
1280,2020/2/23 9:00:00,1011.3,8,1
1281,2020/2/23 10:00:00,1011.5,8,1
1282,2020/2/23 11:00:00,1012.0,8,1
1283,2020/2/23 12:00:00,1011.5,8,1
1284,2020/2/23 13:00:00,1011.3,8,1
1285,2020/2/23 14:00:00,1011.7,8,1
1286,2020/2/23 15:00:00,1012.1,8,1
1287,2020/2/23 16:00:00,1013.2,8,1
1288,2020/2/23 17:00:00,1014.2,8,1
1289,2020/2/23 18:00:00,1015.7,8,1
1290,2020/2/23 19:00:00,1016.7,8,1
1291,2020/2/23 20:00:00,1017.2,8,1
1292,2020/2/23 21:00:00,1017.8,8,1
1293,2020/2/23 22:00:00,1018.2,8,1
1294,2020/2/23 23:00:00,1018.7,8,1
1295,2020/2/24 00:00:00,1018.5,8,1
1296,2020/2/24 1:00:00,1018.7,8,1
1297,2020/2/24 2:00:00,1018.6,8,1
1298,2020/2/24 3:00:00,1018.2,8,1
1299,2020/2/24 4:00:00,1018.5,8,1
1300,2020/2/24 5:00:00,1019.1,8,1
1301,2020/2/24 6:00:00,1019.4,8,1
1302,2020/2/24 7:00:00,1019.8,8,1
1303,2020/2/24 8:00:00,1020.2,8,1
1304,2020/2/24 9:00:00,1020.3,8,1
1305,2020/2/24 10:00:00,1020.1,8,1
1306,2020/2/24 11:00:00,1019.4,8,1
1307,2020/2/24 12:00:00,1018.5,8,1
1308,2020/2/24 13:00:00,1017.8,8,1
1309,2020/2/24 14:00:00,1017.0,8,1
1310,2020/2/24 15:00:00,1017.0,8,1
1311,2020/2/24 16:00:00,1016.6,8,1
1312,2020/2/24 17:00:00,1016.6,8,1
1313,2020/2/24 18:00:00,1017.0,8,1
1314,2020/2/24 19:00:00,1017.4,8,1
1315,2020/2/24 20:00:00,1017.5,8,1
1316,2020/2/24 21:00:00,1017.8,8,1
1317,2020/2/24 22:00:00,1017.9,8,1
1318,2020/2/24 23:00:00,1017.6,8,1
1319,2020/2/25 00:00:00,1017.4,8,1
1320,2020/2/25 1:00:00,1017.1,8,1
1321,2020/2/25 2:00:00,1016.8,8,1
1322,2020/2/25 3:00:00,1016.5,8,1
1323,2020/2/25 4:00:00,1017.0,8,1
1324,2020/2/25 5:00:00,1017.3,8,1
1325,2020/2/25 6:00:00,1017.5,8,1
1326,2020/2/25 7:00:00,1018.2,8,1
1327,2020/2/25 8:00:00,1018.5,8,1
1328,2020/2/25 9:00:00,1019.1,8,1
1329,2020/2/25 10:00:00,1018.2,8,1
1330,2020/2/25 11:00:00,1018.2,8,1
1331,2020/2/25 12:00:00,1017.6,8,1
1332,2020/2/25 13:00:00,1016.2,8,1
1333,2020/2/25 14:00:00,1015.8,8,1
1334,2020/2/25 15:00:00,1015.6,8,1
1335,2020/2/25 16:00:00,1015.0,8,1
1336,2020/2/25 17:00:00,1015.1,8,1
1337,2020/2/25 18:00:00,1015.4,8,1
1338,2020/2/25 19:00:00,1014.9,8,1
1339,2020/2/25 20:00:00,1014.6,8,1
1340,2020/2/25 21:00:00,1014.5,8,1
1341,2020/2/25 22:00:00,1014.3,8,1
1342,2020/2/25 23:00:00,1013.5,8,1
1343,2020/2/26 00:00:00,1012.3,8,1
1344,2020/2/26 1:00:00,1012.2,8,1
1345,2020/2/26 2:00:00,1011.8,8,1
1346,2020/2/26 3:00:00,1011.0,8,1
1347,2020/2/26 4:00:00,1011.0,8,1
1348,2020/2/26 5:00:00,1011.1,8,1
1349,2020/2/26 6:00:00,1011.2,8,1
1350,2020/2/26 7:00:00,1011.7,8,1
1351,2020/2/26 8:00:00,1012.3,8,1
1352,2020/2/26 9:00:00,1012.5,8,1
1353,2020/2/26 10:00:00,1012.1,8,1
1354,2020/2/26 11:00:00,1012.3,8,1
1355,2020/2/26 12:00:00,1011.9,8,1
1356,2020/2/26 13:00:00,1010.9,8,1
1357,2020/2/26 14:00:00,1010.3,8,1
1358,2020/2/26 15:00:00,1010.3,8,1
1359,2020/2/26 16:00:00,1010.6,8,1
1360,2020/2/26 17:00:00,1011.2,8,1
1361,2020/2/26 18:00:00,1011.4,8,1
1362,2020/2/26 19:00:00,1011.8,8,1
1363,2020/2/26 20:00:00,1012.2,8,1
1364,2020/2/26 21:00:00,1012.2,8,1
1365,2020/2/26 22:00:00,1012.3,8,1
1366,2020/2/26 23:00:00,1012.0,8,1
1367,2020/2/27 00:00:00,1011.8,8,1
1368,2020/2/27 1:00:00,1011.8,8,1
1369,2020/2/27 2:00:00,1011.8,8,1
1370,2020/2/27 3:00:00,1011.5,8,1
1371,2020/2/27 4:00:00,1011.6,8,1
1372,2020/2/27 5:00:00,1012.0,8,1
1373,2020/2/27 6:00:00,1012.4,8,1
1374,2020/2/27 7:00:00,1013.5,8,1
1375,2020/2/27 8:00:00,1014.0,8,1
1376,2020/2/27 9:00:00,1014.4,8,1
1377,2020/2/27 10:00:00,1014.2,8,1
1378,2020/2/27 11:00:00,1014.2,8,1
1379,2020/2/27 12:00:00,1013.9,8,1
1380,2020/2/27 13:00:00,1013.6,8,1
1381,2020/2/27 14:00:00,1013.6,8,1
1382,2020/2/27 15:00:00,1014.3,8,1
1383,2020/2/27 16:00:00,1015.1,8,1
1384,2020/2/27 17:00:00,1015.9,8,1
1385,2020/2/27 18:00:00,1016.7,8,1
1386,2020/2/27 19:00:00,1017.6,8,1
1387,2020/2/27 20:00:00,1018.5,8,1
1388,2020/2/27 21:00:00,1019.2,8,1
1389,2020/2/27 22:00:00,1019.1,8,1
1390,2020/2/27 23:00:00,1018.9,8,1
1391,2020/2/28 00:00:00,1019.6,8,1
1392,2020/2/28 1:00:00,1019.7,8,1
1393,2020/2/28 2:00:00,1019.7,8,1
1394,2020/2/28 3:00:00,1019.7,8,1
1395,2020/2/28 4:00:00,1019.7,8,1
